Cluster Index, Region:Probability, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cluster_00412,'1024:0.96886','1022:0.85354','1029:0.55883','1028:0.066943','1017:0.059762','5001:0.056036','1003:0.021922','1031:0.020342','1025:0.014469','1008:0.00079538','77:0.0004903','1023:5.4478e-05','11:1.0896e-05',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cluster_00413,'1023:0.97748','1025:0.8508','1028:0.40883','1017:0.35662','1002:0.31186','1010:0.2285','5001:0.10112','1029:0.077402','252:0.014898','253:0.013051','1024:0.011552','1003:0.0070709','1022:0.0053687','11:0.0049467','1035:0.0034045','10:0.0018332','77:0.00090205','254:0.00066927','1027:0.00043648','251:0.00039283','12:0.00032008','2:0.00020369','1031:0.00011639','1005:7.2746e-05','1018:7.2746e-05','1008:5.8197e-05','1014:4.3648e-05','1026:2.9099e-05','13:1.4549e-05','255:1.4549e-05',,,,,,,,,,,,,,,,,,,,,,
cluster_00414,'1029:0.89741','1025:0.80879','1017:0.17312','5001:0.17042','1022:0.077313','1023:0.074058','1008:0.036371','1024:0.020275','1031:0.010689','1005:0.0049977','1010:0.0028279','1035:0.0012272','1028:0.00039128','77:0.00033792','11:5.3356e-05',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cluster_00415,'1029:0.86691','1024:0.84517','1028:0.74955','1017:0.73982','1025:0.67452','1022:0.28841','5001:0.22078','1003:0.024171','1023:0.011063','77:0.00068596','1008:0.00032427','1002:0.00013719','1031:0.00012472','11:1.2472e-05',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cluster_00416,'1008:0.98417','5001:0.88848','1029:0.87387','1022:0.6721','1011:0.51153','1031:0.47163','1009:0.4017','1015:0.36198','1024:0.34913','1007:0.10754','1001:0.093227','1025:0.053789','1017:0.040454','1013:0.0078292','8:0.0046287','1028:0.0046115','1030:0.0032693','1023:0.0017895','1003:0.0014798','1021:0.0010668','1035:0.0010496','77:0.0002581','1010:3.4414e-05',,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cluster_00417,'5001:0.99985','1029:0.89397','10:0.76494','28:0.59001','1025:0.50746','16:0.46708','1035:0.45622','1017:0.38791','17:0.14645','1022:0.11963','1023:0.10538','1031:0.095276','13:0.073634','1024:0.046291','11:0.045471','1016:0.035141','12:0.034827','1010:0.022897','1030:0.014087','8:0.0072206','2:0.0063092','18:0.0054383','1007:0.00319','7:0.0021672','1034:0.0020457','1013:0.0019241','1008:0.0017014','1006:0.0014887','1014:0.0014887','77:0.00055699','251:0.0002633','1028:0.00014178','85:7.089e-05','1012:4.0508e-05','252:3.0381e-05','1001:2.0254e-05','1009:1.0127e-05','1015:1.0127e-05','1033:1.0127e-05',,,,,,,,,,,,,
cluster_00418,'1029:0.97714','1024:0.88987','1017:0.67346','1025:0.67142','5001:0.36967','1022:0.23949','1028:0.18279','1008:0.16407','1005:0.047611','1011:0.019681','1023:0.0081429','1003:0.0052783','1031:0.0032492','1021:0.0010212','77:0.00055701','1010:6.631e-05','11:1.3262e-05',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cluster_00419,'1031:0.98912','1029:0.97308','5001:0.81646','1025:0.30336','1017:0.24112','1022:0.23393','1008:0.057713','1024:0.033574','1035:0.033276','1023:0.018925','1030:0.017746','1001:0.0052466','1010:0.0027225','77:0.0010141','1003:0.00055112','1034:0.00014329','1015:3.3067e-05','1018:1.1022e-05',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cluster_00420,'1029:0.97706','1031:0.92387','5001:0.67817','1025:0.53516','1008:0.36912','1017:0.072743','1022:0.040089','1024:0.0067352','1023:0.0065672','1010:0.0046768','1035:0.0033606','1030:0.0022964','1001:0.0020304','77:0.00025204',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cluster_00421,'5001:0.98038','1025:0.91807','1031:0.89575','1029:0.60361','1008:0.40289','1017:0.10723','1010:0.092338','1030:0.068283','1023:0.054812','1001:0.054382','1005:0.033483','1035:0.023209','1022:0.017541','1015:0.0040427','1024:0.0030488','1021:0.0029279','251:0.001464','1034:0.00075213','77:0.00037607','1013:0.00025519','1011:0.00018803','2:9.4017e-05','1009:9.4017e-05',,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cluster_00422,'1029:0.99117','1008:0.81653','1022:0.60554','1031:0.359','5001:0.22351','1024:0.16295','1017:0.030446','1025:0.015892','77:0.0013477','1023:0.00047511','1028:0.00016483','1003:3.8784e-05','1001:1.9392e-05','1035:1.9392e-05',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cluster_00423,'1025:0.96517','1029:0.68342','1010:0.47088','5001:0.43548','1017:0.12191','1005:0.095106','1013:0.047797','1022:0.042661','1023:0.034171','1021:0.034129','1008:0.012862','1024:0.005773','251:0.0039477','1016:0.0017192','17:0.0012947','2:0.00082774','1031:0.00059428','8:0.00048816','1011:0.00033959','77:0.00019102','1030:0.00019102','10:6.3673e-05','1001:6.3673e-05','1009:6.3673e-05','1007:4.2448e-05','1028:4.2448e-05',,,,,,,,,,,,,,,,,,,,,,,,,,
cluster_00424,'1029:0.99547','1024:0.98853','1022:0.43936','5001:0.40688','1008:0.38118','1031:0.23343','1003:0.14081','1017:0.10528','1028:0.089496','1025:0.046991','77:0.0020799','1023:0.0012744','1010:2.0391e-05','1035:2.0391e-05','11:1.0195e-05','1002:1.0195e-05','1005:1.0195e-05','1027:1.0195e-05',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cluster_00425,'5001:0.99959','1029:0.95062','28:0.64193','1035:0.62877','1025:0.47758','10:0.34877','1031:0.31026','17:0.22423','1030:0.19779','16:0.18783','12:0.15377','13:0.13929','1008:0.12586','1034:0.056089','1016:0.052069','18:0.02351','1007:0.021548','1017:0.020782','2:0.016642','1013:0.013843','1010:0.0094279','1014:0.0057548','1023:0.0047498','1022:0.0034696','1009:0.0032902','1006:0.0029552','8:0.0027159','1001:0.0016511','7:0.0013639','1015:0.0011127','1005:0.00065804','1012:0.00037089','1024:0.00037089','11:0.00015554','77:0.00014357','1011:3.5893e-05','251:1.1964e-05',,,,,,,,,,,,,,,
cluster_00426,'5001:0.98954','1031:0.93964','1008:0.36025','1010:0.27401','1025:0.25158','10:0.16314','1023:0.12666','1029:0.12541','1035:0.08993','1030:0.052504','11:0.041532','1017:0.033744','1001:0.022901','251:0.022275','2:0.017323','1022:0.013255','1024:0.005486','252:0.0042526','16:0.0036267','1034:0.0026694','17:0.002025','12:0.00092047','28:0.00086524','1013:0.00062592','1015:0.00046024','1005:0.00012887','77:7.3638e-05','1016:3.6819e-05','1021:1.8409e-05','1028:1.8409e-05',,,,,,,,,,,,,,,,,,,,,,
cluster_00427,'1029:0.99764','1025:0.54186','1008:0.39168','5001:0.10527','1017:0.049968','1005:0.036193','1022:0.036039','1011:0.015208','1024:0.0038366','1031:0.0037595','1023:0.0035592','1021:0.0023266','77:0.00030816','1010:4.6224e-05','1028:1.5408e-05',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cluster_00428,'1025:0.93977','5001:0.84328','1010:0.76141','251:0.6991','1029:0.54924','1023:0.41866','1017:0.30628','10:0.1371','252:0.12162','2:0.037022','1022:0.0087072','17:0.0080853','11:0.0046373','1035:0.0020295','1024:0.0019095','16:0.0015167','28:0.00080744','1008:0.00033825','1016:0.00029461','1031:0.00027278','77:0.00017458','253:0.00010911','1013:4.3645e-05','1028:4.3645e-05','1030:3.2734e-05','1005:2.1823e-05','1034:1.0911e-05',,,,,,,,,,,,,,,,,,,,,,,,,
cluster_00429,'1025:0.97523','1029:0.4268','1023:0.35554','5001:0.32201','1010:0.27005','1017:0.11329','1005:0.049698','1031:0.019125','1035:0.0078788','1008:0.0073007','251:0.0064211','1021:0.0021236','1022:0.0013445','1024:0.00087961','1001:0.00038954','2:0.00037697','1030:0.00033928','1011:0.00027645','252:0.00026388','10:0.00023875','77:0.00021362','11:0.00011309','1028:5.0263e-05','1013:3.7697e-05',,,,,,,,,,,,,,,,,,,,,,,,,,,,
cluster_00430,'1031:0.91428','1008:0.84907','1029:0.71305','1022:0.27765','5001:0.12295','1024:0.062967','1025:0.0020357','1017:0.00035748','77:0.00025818','1001:0.00020853','1035:4.965e-05','1030:3.972e-05','1023:2.979e-05','1010:1.986e-05',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cluster_00431,'1029:0.96974','1008:0.75207','1031:0.68766','5001:0.23455','1025:0.040142','1022:0.035041','1024:0.011505','1017:0.009168','1001:0.0034154','1035:0.0014223','1023:0.0010418','1010:0.00057073','1030:0.00051638','77:0.00010871','1015:6.3415e-05','1011:1.8119e-05',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cluster_00432,'1001:0.95553','1015:0.87918','1008:0.77948','1031:0.74984','1030:0.37938','1009:0.37151','5001:0.18831','1029:0.018418','1007:0.0090776','1034:0.0038759','1011:0.0024288','1022:0.0012953','1035:0.00074887','1013:0.00058696','1016:0.0004048','1025:0.00021252','8:0.00016192','77:9.1079e-05','1024:3.036e-05','17:1.012e-05','28:1.012e-05',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cluster_00433,'5001:0.9991','1029:0.93793','1030:0.93426','1034:0.65524','1035:0.61021','1031:0.59915','1025:0.39685','1001:0.24925','1017:0.18046','1015:0.14537','1022:0.085668','1008:0.051215','1023:0.041838','1009:0.025833','1024:0.025833','1010:0.012269','12:0.0035035','1007:0.0014246','11:0.0012647','10:0.0010031','1016:0.00082862','1018:0.00049427','1013:0.00021806','77:0.00018898','17:0.0001163','2:4.3612e-05','13:1.4537e-05',,,,,,,,,,,,,,,,,,,,,,,,,
cluster_00434,'1025:0.94532','1017:0.84954','1028:0.72973','1029:0.58253','5001:0.54847','1024:0.52636','1005:0.2179','1023:0.21625','1003:0.097849','1008:0.04645','1022:0.045733','1010:0.042133','1021:0.027274','1011:0.016671','1031:0.0093508','1002:0.0047058','1013:0.0033439','1035:0.00080254','77:0.00066878','11:0.00064446','253:0.00048639','252:0.00019455','1027:0.0001216','251:8.5118e-05','10:6.0798e-05','12:2.4319e-05','8:1.216e-05','17:1.216e-05','1015:1.216e-05',,,,,,,,,,,,,,,,,,,,,,,
cluster_00435,'1008:0.95902','5001:0.9247','1009:0.80171','1031:0.74607','1024:0.67849','1015:0.58274','1022:0.57788','1029:0.45543','1001:0.34448','1011:0.28586','1007:0.16503','1003:0.10375','1025:0.022588','8:0.017832','1028:0.014714','1030:0.010684','1017:0.0093716','1013:0.0069477','1035:0.0050332','1023:0.002038','1016:0.0004323','7:0.00040142','1021:0.00032422','11:0.00029335','1018:0.00029335','17:0.00020071','77:0.00020071','1027:0.00013895','12:0.00010807','10:9.2635e-05','2:6.1757e-05','1034:4.6318e-05','1010:3.0878e-05','28:1.5439e-05',,,,,,,,,,,,,,,,,,
cluster_00436,'1029:0.98209','1024:0.82092','1022:0.70329','1031:0.65213','5001:0.29423','1008:0.14222','1003:0.076696','1025:0.069425','1017:0.037887','1023:0.0048255','1035:0.0021247','77:0.0013312','1018:0.00063998','1028:0.00056319','1027:0.00020479','11:6.3998e-05','1010:2.5599e-05','12:1.28e-05',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cluster_00437,'5001:0.98689','1029:0.92013','1017:0.40047','1025:0.33876','1022:0.28986','1010:0.27418','10:0.26754','251:0.2048','1023:0.19719','1035:0.089601','252:0.07517','1024:0.073001','11:0.06268','1031:0.057075','2:0.039977','17:0.012369','1034:0.0072624','1030:0.0063057','1001:0.0058746','16:0.0048775','1008:0.0042981','12:0.003611','28:0.0011722','1016:0.00094317','1013:0.00067369','77:0.00044464','1028:0.00022905','1007:4.0421e-05','1015:4.0421e-05','253:1.3474e-05','1021:1.3474e-05',,,,,,,,,,,,,,,,,,,,,
cluster_00438,'5001:0.95388','1029:0.95207','1025:0.88855','1010:0.86879','251:0.82836','1017:0.80526','1023:0.74941','1022:0.34277','252:0.20752','1024:0.064957','1031:0.048329','11:0.0051155','1035:0.004921','10:0.0038567','1008:0.0026322','2:0.0019684','77:0.0010071','1028:2.2888e-05','1005:1.1444e-05',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cluster_00439,'1008:0.99049','1029:0.92858','1022:0.80065','5001:0.56784','1031:0.54899','1024:0.3672','1017:0.020388','1025:0.0088357','1011:0.004522','1003:0.0023001','1028:0.0016751','1015:0.0010415','77:0.00064228','1001:0.00040794','1023:0.00023435','1035:6.0757e-05','1005:2.6039e-05','1030:2.6039e-05',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cluster_00440,'1031:0.96401','1001:0.92143','1015:0.77296','1008:0.60752','1030:0.40195','1009:0.21718','5001:0.18136','1022:0.01112','1029:0.0058757','1034:0.0038556','1007:0.002729','1035:0.0019132','1011:0.0017578','1024:0.00055358','1013:0.00036905','77:0.00027193','8:0.00013597','1016:4.8559e-05','1017:9.7118e-06','1023:9.7118e-06','1025:9.7118e-06',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cluster_00441,'1023:0.99349','1017:0.98963','252:0.88718','5001:0.73493','1024:0.6204','1022:0.56857','1025:0.39315','1010:0.37583','1029:0.35141','251:0.13155','11:0.023871','10:0.022537','1028:0.019755','1031:0.013112','2:0.0029918','1035:0.0020928','77:0.00077252','253:0.00013344','1008:0.00011939','1003:3.5115e-05',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cluster_00442,'1025:0.8034','1017:0.74148','1023:0.61534','5001:0.60727','1029:0.60466','1022:0.11844','1024:0.071061','1010:0.054638','1035:0.036692','1031:0.024408','11:0.014461','252:0.011363','1028:0.0088793','10:0.0047802','251:0.0047534','77:0.0012151','1003:0.00062756','2:0.00024034','1008:0.00014688','1034:2.6705e-05','12:1.3352e-05',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cluster_00443,'5001:0.93902','1029:0.81655','1022:0.67383','1024:0.3193','1031:0.31741','1017:0.23675','1035:0.18789','1025:0.096164','1023:0.03733','11:0.013826','1008:0.012395','1010:0.0045545','1003:0.0025212','10:0.0018869','1001:0.0013175','77:0.00065064','1030:0.00043918','1028:0.00029279','1034:0.00026026','251:6.5064e-05',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cluster_00444,'1008:0.99589','5001:0.8383','1024:0.80594','1029:0.7425','1031:0.65812','1022:0.55299','1011:0.16495','1015:0.068518','1003:0.058433','1025:0.02368','1017:0.020543','1001:0.014233','1028:0.010539','1009:0.010422','1035:0.0014524','1030:0.0010573','77:0.00085982','1023:0.00066229','1007:0.00059258','1018:0.00011619','1021:0.00010457','1013:6.9715e-05','11:5.8096e-05','1005:1.1619e-05','1027:1.1619e-05',,,,,,,,,,,,,,,,,,,,,,,,,,,
cluster_00445,'1017:0.82716','1024:0.69167','1022:0.57086','1029:0.54332','1025:0.36991','1028:0.24165','1023:0.071618','5001:0.04441','1003:0.00041699','77:0.00022587','1010:0.00012162','1002:6.9499e-05','1008:5.2124e-05','1031:3.4749e-05',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cluster_00446,'5001:0.99932','1029:0.80444','10:0.74229','1025:0.70996','1035:0.3453','1017:0.22936','28:0.21244','1008:0.16512','16:0.13657','1023:0.11929','11:0.11337','12:0.10511','1031:0.091383','1005:0.081875','13:0.074957','1010:0.054425','17:0.053809','1030:0.049687','1024:0.03143','1011:0.030735','1034:0.01562','1022:0.013993','1014:0.011229','18:0.011103','251:0.010756','1021:0.0081022','252:0.0073915','2:0.0066492','1016:0.0059543','253:0.0035062','1013:0.0018795','1001:0.0017373','1012:0.00085286','1006:0.00074231','1002:0.0005054','1028:0.00047381','1018:0.00045802','1015:0.00044223','26:0.00042643','1026:0.00039484','254:0.00037905','1003:0.00031588','85:0.00026849','1007:0.00026849','8:0.00023691','77:4.7381e-05','7:3.1588e-05',,,,,
cluster_00447,'1008:0.91855','1031:0.73205','5001:0.45473','1029:0.44971','1001:0.081548','1030:0.074785','1025:0.034428','1015:0.0062118','1022:0.0052256','1010:0.0044059','1035:0.0025232','1017:0.0020621','1023:0.00083251','1024:0.00064039','1034:0.00058916','1011:0.00040985','1013:0.0003202','1009:0.00026897','77:0.00017931','10:8.9655e-05','11:7.6847e-05',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cluster_00448,'1031:0.96129','1008:0.92725','1022:0.68906','1029:0.58778','1024:0.34093','5001:0.27793','1003:0.0057154','1035:0.0026847','1025:0.0013245','1030:0.0011097','1001:0.00071592','77:0.00047728','1018:0.00020284','1034:0.00020284','1011:7.1592e-05','1017:4.7728e-05','1015:1.1932e-05','1023:1.1932e-05',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cluster_00449,'1025:0.99661','251:0.99495','1010:0.975','5001:0.86873','1029:0.86768','1023:0.1242','1017:0.087719','1005:0.027711','1008:0.025478','1022:0.0070281','2:0.0049953','1031:0.0027347','1021:0.0021239','252:0.0018869','10:0.0012762','1035:0.00083863','1024:0.00033727','1013:0.00022789','1030:0.00019143','11:0.00017319','1011:0.00010027','77:4.5578e-05',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cluster_00450,'1008:0.97951','1029:0.97077','5001:0.24344','1031:0.089842','1025:0.060138','1022:0.043174','1017:0.023477','1011:0.0035526','1024:0.0027928','1015:0.0013224','77:0.00064145','1023:0.00032566','1001:0.00017763','1035:0.00014803','1009:3.9474e-05','1030:9.8685e-06',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cluster_00451,'1025:0.99003','1023:0.9031','1017:0.38255','1010:0.3145','1029:0.29811','5001:0.22805','252:0.075281','1028:0.033387','251:0.022596','1005:0.021571','1024:0.018301','10:0.014173','11:0.0069793','1035:0.0065599','1002:0.0041838','1022:0.0034943','1031:0.0019195','1008:0.0016773','2:0.0011554','1003:0.0008759','253:0.00085727','77:0.00073613','1021:0.00034477','1011:6.5227e-05','1013:3.7272e-05','1034:1.8636e-05',,,,,,,,,,,,,,,,,,,,,,,,,,
cluster_00452,'5001:0.99959','1035:0.8551','1025:0.80238','1029:0.73178','1030:0.66335','1031:0.46694','1034:0.4246','12:0.39395','1015:0.088854','1001:0.0836','1008:0.057326','1017:0.050362','13:0.044532','1023:0.036979','1005:0.034163','28:0.032537','1010:0.025699','18:0.022729','17:0.018329','1007:0.017908','1013:0.015526','1009:0.014839','1014:0.01278','1024:0.008814','2:0.0080993','1016:0.0075949','10:0.0059274','1021:0.0031949','1018:0.0024242','11:0.002158','1011:0.0019057','1022:0.0018357','1012:0.00086879','1033:0.00072866','1006:0.00058853','16:0.00036433','77:0.00014013','1020:5.6051e-05','1019:1.4013e-05',,,,,,,,,,,,,
cluster_00453,'1017:0.88668','1023:0.80206','5001:0.77422','1022:0.45647','252:0.45263','1029:0.39895','1025:0.31669','1010:0.30407','1024:0.3003','251:0.18464','10:0.15343','11:0.050301','2:0.014484','1035:0.0066901','1028:0.0037774','1031:0.0036523','253:0.0008192','77:0.00029582','17:0.00028444','16:0.00023893','1002:9.1022e-05','12:3.4133e-05','28:3.4133e-05','1008:1.1378e-05',,,,,,,,,,,,,,,,,,,,,,,,,,,,
cluster_00454,'1023:0.88151','5001:0.80394','1017:0.77271','252:0.75659','1010:0.39885','1024:0.33026','10:0.29659','1022:0.28261','1029:0.27407','251:0.22307','1025:0.19189','17:0.093087','1035:0.04267','2:0.041393','11:0.031938','1031:0.024148','1028:0.019215','253:0.009326','28:0.0092827','1013:0.0071622','1016:0.005561','1014:0.0049335','16:0.0039814','13:0.0038948','12:0.0030077','1007:0.0016012','1034:0.0012983','1001:0.00067078','1030:0.00058423','1026:0.00038948','254:0.00036785','1008:0.00034621','1002:0.00032457','77:0.00030293','18:0.00025966','1012:0.00021638','1003:0.00012983','26:8.6552e-05','1015:2.1638e-05',,,,,,,,,,,,,
cluster_00455,'1001:0.87498','1015:0.76956','1031:0.7595','1008:0.71752','1030:0.37811','5001:0.18733','1009:0.14065','1022:0.026868','1011:0.013181','1035:0.0063687','1007:0.0043173','1034:0.0041948','1029:0.0022811','1013:0.0017759','1024:0.0013319','1025:0.00052052','77:0.00013779','1016:0.00010717','1017:9.1857e-05','8:3.0619e-05','1010:3.0619e-05','1023:3.0619e-05',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cluster_00456,'1008:0.98439','1031:0.96843','5001:0.17436','1029:0.14131','1022:0.058321','1011:0.018267','1015:0.012955','1001:0.0092458','1030:0.0045884','1024:0.0035362','77:0.0010867','1009:0.000207','1025:0.00018975','1035:6.8999e-05',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cluster_00457,'5001:0.99984','251:0.96275','1010:0.91249','1031:0.83843','1025:0.7462','1029:0.74167','1008:0.56659','1023:0.28383','1017:0.18606','1030:0.082159','1001:0.069838','1022:0.039727','252:0.026725','1035:0.022267','2:0.01055','1015:0.010024','1024:0.0083502','10:0.0028613','1011:0.0013041','1005:0.0011873','11:0.00109','1009:0.00038929','1034:0.00035036','77:0.00031143','1021:0.0002725','1003:0.00013625','1013:5.8393e-05','1028:1.9464e-05',,,,,,,,,,,,,,,,,,,,,,,,
cluster_00458,'1029:0.99227','1031:0.83908','1022:0.38937','1008:0.15264','5001:0.10465','1024:0.078284','1025:0.02301','1017:0.01739','1035:0.0016146','77:0.001491','1023:0.00029997','1001:1.7646e-05','1030:1.7646e-05',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cluster_00459,'1025:0.96727','1023:0.76476','1029:0.55104','1017:0.45983','5001:0.38276','1005:0.30886','1010:0.23672','252:0.1285','1011:0.1091','1008:0.090734','1021:0.077099','10:0.043258','1024:0.036989','1028:0.032947','251:0.028503','1035:0.017928','1013:0.017298','11:0.011885','1031:0.010248','1022:0.0070376','1002:0.0029838','2:0.0021025','253:0.0014604','1003:0.0013849','77:0.00015108','12:0.0001259','16:0.00010072','28:0.00010072','1034:0.00010072','1007:6.2949e-05','1030:6.2949e-05','17:5.0359e-05','8:3.7769e-05','254:1.259e-05',,,,,,,,,,,,,,,,,,
cluster_00460,'1022:0.86853','1029:0.74828','1031:0.6963','1024:0.33545','5001:0.20509','1017:0.035466','1035:0.028982','1025:0.013065','1008:0.009829','1003:0.0022257','77:0.001564','1023:0.00030077','1028:0.00024061','1001:8.4215e-05','11:1.2031e-05','1030:1.2031e-05',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cluster_00461,'1029:0.99673','5001:0.81464','1031:0.39345','1025:0.18096','1008:0.086327','1017:0.084572','1035:0.079838','1022:0.078916','1024:0.027102','1023:0.0077434','1010:0.0038566','1030:0.0031155','1001:0.0011645','77:0.0011343','11:0.00090743','1034:0.00018149','10:9.0743e-05','251:9.0743e-05','1011:4.5371e-05','2:3.0248e-05','1005:1.5124e-05',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cluster_00462,'5001:0.94974','1008:0.92704','1030:0.91413','1001:0.5507','1029:0.50948','1031:0.41194','1034:0.38291','1015:0.32917','1035:0.26831','1025:0.13476','1009:0.1009','1007:0.012447','1011:0.010374','1013:0.0096237','1022:0.0085992','1016:0.0070423','12:0.0058646','1024:0.0046949','13:0.00051627','17:0.00049207','2:0.00029847','1018:9.6802e-05','77:7.2601e-05','1021:7.2601e-05','1005:4.0334e-05','10:2.42e-05','28:2.42e-05','1017:2.42e-05','18:1.6134e-05',,,,,,,,,,,,,,,,,,,,,,,
cluster_00463,'1031:0.97604','1029:0.96783','1022:0.54997','5001:0.3419','1008:0.29829','1024:0.20304','1025:0.053045','1035:0.020891','1017:0.014079','1030:0.012758','77:0.0017619','1003:0.0015416','1023:0.0010697','1034:0.00088093','1018:0.0006607','1001:0.00018877','1010:3.1462e-05','1005:1.5731e-05',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cluster_00464,'1029:0.98198','5001:0.8637','1028:0.84226','1024:0.83643','1008:0.72413','1017:0.64105','1025:0.61518','1003:0.37003','1011:0.28839','1023:0.082648','1022:0.079487','1005:0.040113','1031:0.018961','1021:0.015962','1027:0.0032274','1002:0.002945','1013:0.0018154','1010:0.0014389','1035:0.00099511','1015:0.00087408','1007:0.000511','1009:0.00038997','11:0.00018826','1018:0.00017482','253:0.00014792','12:6.7237e-05','77:6.7237e-05','252:2.6895e-05','10:1.3447e-05','1001:1.3447e-05',,,,,,,,,,,,,,,,,,,,,,
cluster_00465,'1023:0.99224','1025:0.99016','1010:0.56622','1002:0.54652','1028:0.28998','1005:0.14793','1029:0.14087','1017:0.12512','5001:0.079665','1021:0.028135','252:0.01','253:0.0097854','1013:0.0053826','1024:0.0037584','1003:0.0032215','11:0.0025235','1008:0.0017181','10:0.001302','1011:0.0010604','254:0.00093961','1035:0.00075169','77:0.00061746','1027:0.00040269','2:8.0538e-05','251:8.0538e-05','1022:8.0538e-05','1031:5.3692e-05','1018:4.0269e-05','12:2.6846e-05','1007:1.3423e-05',,,,,,,,,,,,,,,,,,,,,,
cluster_00466,'5001:0.9999','1023:0.91242','1031:0.8472','1017:0.74759','1010:0.67573','1022:0.61752','1029:0.56439','252:0.56088','251:0.47184','1025:0.4185','1024:0.33433','1035:0.12567','1030:0.066576','1008:0.034032','1001:0.021526','11:0.013806','10:0.0086832','2:0.0067131','1034:0.002656','1003:0.0019701','1015:0.0010945','77:0.0010799','1028:0.0009194','1018:8.7562e-05','1009:2.9187e-05','12:1.4594e-05',,,,,,,,,,,,,,,,,,,,,,,,,,
cluster_00467,'1029:0.99926','1022:0.44557','1025:0.31016','1008:0.10986','1017:0.093785','1031:0.079275','1024:0.054081','5001:0.04796','1023:0.0010596','77:0.0007358','1028:0.00066222','1005:0.00017659','1035:7.358e-05','1010:2.9432e-05','1003:1.4716e-05',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cluster_00468,'1023:0.87864','1017:0.79629','1025:0.71388','1029:0.31935','1028:0.30951','5001:0.24819','1024:0.12715','1002:0.098557','1022:0.098093','252:0.092508','1010:0.051047','253:0.030292','10:0.022467','11:0.017394','1003:0.0094252','1035:0.0028484','77:0.0013122','12:0.00062408','2:0.00056007','251:0.00052807','1008:0.00028804','1031:0.00017602','1014:0.00012802','254:8.001e-05','1027:6.4008e-05','1005:4.8006e-05',,,,,,,,,,,,,,,,,,,,,,,,,,
cluster_00469,'5001:0.99978','1023:0.95965','1035:0.92516','1017:0.79959','252:0.66796','12:0.50175','1010:0.49784','1024:0.40521','1022:0.39198','1029:0.34501','251:0.33357','1025:0.31036','13:0.12107','1031:0.11239','1034:0.093022','1030:0.084521','28:0.066319','10:0.059181','1018:0.053945','11:0.050053','17:0.031653','18:0.013665','1028:0.01198','16:0.0093255','2:0.0081957','1015:0.0046986','1014:0.0043938','1007:0.0042144','1012:0.0039454','1016:0.0038378','1001:0.0036764','1020:0.0035867','253:0.0019189','1009:0.0018472','1003:0.0013988','1006:0.0012912','1027:0.00077115','85:0.00069941','1013:0.00041247','26:0.00032281','1008:0.00023314','1019:0.00019727','1033:0.00019727','77:5.3801e-05','1026:3.5867e-05','254:1.7934e-05','1002:1.7934e-05',,,,,
